"Station_code","Station_name","Lat","Long","Species","Tissue","Substance","Year","Conc","Limit_of_quantification","Body_length"
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2015,0.03,"Under LOQ",700
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2016,0.0845,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2017,0.091,"Over LOQ",645
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2018,0.03,"Under LOQ",630
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2019,0.015,"Over LOQ",NA
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CR",2020,0.042,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2009,4.45,"Over LOQ",430
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2010,3.82,"Over LOQ",335
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2011,4.13,"Over LOQ",600
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2012,4.25,"Over LOQ",640
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2013,3.7,"Over LOQ",660
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2014,5.2,"Over LOQ",675
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2015,2.7,"Over LOQ",700
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2016,3.7,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2017,4.4,"Over LOQ",645
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2018,2.2,"Over LOQ",630
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2019,4.5,"Over LOQ",NA
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","CU",2020,5.1,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2009,0.1,"Over LOQ",430
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2010,0.055,"Over LOQ",335
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2011,0.04,"Over LOQ",600
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2012,0.0795,"Over LOQ",640
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2013,0.04,"Under LOQ",660
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2014,1.3,"Over LOQ",675
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2015,0.04,"Under LOQ",700
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2016,0.0695,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2017,0.05,"Over LOQ",645
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2018,0.061,"Over LOQ",630
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2019,0.028,"Over LOQ",NA
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","NI",2020,0.033,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2009,23,"Over LOQ",430
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2010,18.7,"Over LOQ",335
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2011,24.6,"Over LOQ",600
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2012,26.5,"Over LOQ",640
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2013,16,"Over LOQ",660
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2014,20,"Over LOQ",675
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2015,20,"Over LOQ",700
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2016,17.5,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2017,26,"Over LOQ",645
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2018,14,"Over LOQ",630
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2019,23,"Over LOQ",NA
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Lever","ZN",2020,21,"Over LOQ",635
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2009,0.06,"Over LOQ",430
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2010,0.0435,"Over LOQ",335
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2011,0.142,"Over LOQ",600
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2012,0.184,"Over LOQ",640
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2013,0.097,"Over LOQ",660
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2014,0.083,"Over LOQ",675
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2015,0.079,"Over LOQ",700
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2016,0.103,"Over LOQ",640
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2017,0.156,"Over LOQ",645
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2018,0.098,"Over LOQ",630
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2019,0.093,"Over LOQ",NA
"80B","Trondheim harbour",10.3717,10.371726,"Gadus morhua","Muskel","HG",2020,0.091,"Over LOQ",635
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2006,0.5,"Under LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2012,0.5,"Under LOQ",36.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2013,0.5,"Under LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2014,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2015,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2016,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2017,0.476,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2018,0.129,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2019,0.33,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAP",2020,0.32,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2006,0.5,"Under LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2012,0.5,"Under LOQ",36.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2013,0.52,"Over LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2014,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2015,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2016,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2017,0.793,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2018,0.665,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2019,0.61,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BBJF",2020,0.544,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2006,0.07,"Over LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2008,0.06,"Over LOQ",42.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2012,0.00943,"Under LOQ",44.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2013,0.00401,"Over LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2014,0.01,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2015,0.0046,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2017,0.0038,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2018,0.004,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2019,0.0036,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE100",2020,0.0022,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2006,0.03,"Under LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2008,0.04,"Under LOQ",42.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2012,0.0141,"Under LOQ",44.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2013,0.00203,"Under LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2014,0.0031,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2015,0.0025,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2017,0.0031,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2018,0.006,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2019,0.003,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE154",2020,0.003,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2006,0.02,"Under LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2008,0.03,"Under LOQ",42.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2014,0.001,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2015,8e-04,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2017,0.001,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2018,0.002,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2019,0.001,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE28",2020,0.001,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2006,0.07,"Over LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2008,0.15,"Over LOQ",42.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2012,0.0175,"Over LOQ",44.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2013,0.0116,"Over LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2014,0.0146,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2015,0.0151,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2017,0.0119,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2018,0.0084,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2019,0.0073,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE47",2020,0.0069,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2006,0.035,"Over LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2008,0.09,"Under LOQ",42.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2017,0.0024,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2018,0.002,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2019,0.002,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BDE49",2020,0.0013,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2006,0.5,"Under LOQ",37.85
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2012,0.5,"Under LOQ",36.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2013,0.5,"Under LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2014,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2015,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2016,0.5,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2017,0.248,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2018,0.157,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2019,0.33,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","BAA",2020,0.32,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",1997,0.18,"Over LOQ",44.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",1999,0.1,"Under LOQ",45.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2000,0.1,"Over LOQ",44.2
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2001,0.15,"Under LOQ",44.9
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2002,0.1,"Under LOQ",44.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2003,0.1,"Under LOQ",45.45
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2005,0.05,"Under LOQ",34.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2007,0.06,"Under LOQ",34.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2008,0.05,"Under LOQ",34
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2009,0.15,"Under LOQ",33.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2010,0.22,"Over LOQ",34.2
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2011,0.12,"Under LOQ",34.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2012,0.05,"Under LOQ",36.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2013,0.05,"Under LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2014,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2015,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2017,0.231,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2018,0.277,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2019,0.249,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB101",2020,0.242,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",1997,0.37,"Over LOQ",44.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",1999,0.1,"Under LOQ",45.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2000,0.1,"Under LOQ",44.2
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2001,0.15,"Under LOQ",44.9
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2002,0.1,"Under LOQ",44.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2003,0.1,"Under LOQ",44.8
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2004,0.06,"Over LOQ",45.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2005,0.08,"Over LOQ",34.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2006,0.1,"Over LOQ",34.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2007,0.06,"Over LOQ",34.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2008,0.05,"Under LOQ",34
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2009,0.1,"Over LOQ",33.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2010,0.1,"Under LOQ",34.2
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2011,0.06,"Over LOQ",34.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2012,0.05,"Under LOQ",36.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2013,0.05,"Under LOQ",35
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2014,0.059,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2015,0.052,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2016,0.05,"Under LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2017,0.0572,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2018,0.0513,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2019,0.0383,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB118",2020,0.0383,"Over LOQ",NA
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",1997,0.47,"Over LOQ",44.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",1999,0.14,"Over LOQ",45.1
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2000,0.11,"Over LOQ",44.2
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2001,0.19,"Over LOQ",44.9
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2002,0.12,"Over LOQ",44.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2003,0.11,"Over LOQ",44.8
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2004,0.11,"Over LOQ",45.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2005,0.14,"Over LOQ",34.5
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2006,0.18,"Over LOQ",34.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2007,0.09,"Over LOQ",34.4
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2008,0.05,"Under LOQ",34
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2009,0.13,"Over LOQ",33.3
"98A2","Svolvær airport area",14.6627,14.6627,"Mytilus edulis","Whole soft body","CB138",2010,0.1,"Under LOQ",34.2
